idVenta,fecha,idCliente,idProducto,cantidad,precioUnitario,region
3182,2024-03-05,C026,P006,4,799.0,América
3183,2024-03-10,C033,P015,3,169.99,Oceanía
3184,2024-01-07,C009,P001,8,15.99,África
3185,2024-01-10,C047,P006,2,799.0,África
3186,2024-02-06,C044,P002,8,25.5,Europa
3187,2024-02-13,C041,P015,8,169.99,América
3188,2024-03-08,C003,P015,1,169.99,Oceanía
3189,2024-02-21,C041,P006,9,799.0,Europa
3190,2024-02-23,C012,P010,2,19.99,América
3191,2024-02-07,C006,P010,1,19.99,Oceanía
3192,2024-01-31,C028,P004,8,149.99,África
3193,2024-01-04,C005,P019,5,399.99,África
3194,2024-01-04,C022,P008,1,9.99,América
3195,2024-02-24,C043,P008,9,9.99,Oceanía
3196,2024-03-04,C043,P017,1,249.99,Europa
3197,2024-03-20,C043,P017,5,249.99,Asia
3198,2024-02-16,C026,P016,5,35.99,Europa
3199,2024-01-01,C045,P019,3,399.99,Europa
3200,2024-02-02,C015,P017,2,249.99,Asia
3201,2024-01-23,C037,P004,5,149.99,Oceanía
3202,2024-03-30,C029,P006,10,799.0,África
3203,2024-03-16,C042,P012,8,299.99,América
3204,2024-03-20,C001,P012,10,299.99,Europa
3205,2024-03-06,C044,P018,2,39.99,Asia
3206,2024-02-06,C041,P006,9,799.0,Oceanía
3207,2024-03-14,C013,P002,3,25.5,Asia
3208,2024-03-31,C041,P010,10,19.99,América
3209,2024-03-29,C002,P014,6,14.99,América
3210,2024-03-24,C045,P014,6,14.99,Asia
3211,2024-02-04,C038,P006,6,799.0,América
3212,2024-03-27,C001,P007,5,59.99,América
3213,2024-03-22,C017,P001,4,15.99,Asia
3214,2024-02-01,C019,P019,9,399.99,Asia
3215,2024-03-13,C024,P010,10,19.99,África
3216,2024-02-11,C032,P007,2,59.99,Oceanía
3217,2024-02-27,C025,P005,10,299.0,África
3218,2024-03-15,C021,P016,4,35.99,Europa
3219,2024-03-12,C011,P019,1,399.99,Oceanía
3220,2024-01-10,C016,P008,6,9.99,América
3221,2024-02-02,C019,P014,3,14.99,Asia
3222,2024-03-28,C011,P012,8,299.99,Europa
3223,2024-03-21,C036,P010,8,19.99,Asia
3224,2024-03-23,C009,P014,9,14.99,Asia
3225,2024-01-22,C007,P019,3,399.99,Asia
3226,2024-02-17,C038,P017,6,249.99,Asia
3227,2024-02-04,C033,P019,8,399.99,África
3228,2024-01-09,C029,P004,4,149.99,Europa
3229,2024-02-07,C024,P008,1,9.99,América
3230,2024-02-12,C011,P009,5,119.99,Europa
3231,2024-01-12,C001,P006,6,799.0,Oceanía
3232,2024-02-13,C033,P019,6,399.99,América
3233,2024-03-30,C010,P015,6,169.99,Europa
3234,2024-03-20,C027,P001,6,15.99,Oceanía
3235,2024-02-10,C038,P005,10,299.0,Oceanía
3236,2024-03-26,C020,P019,9,399.99,América
3237,2024-02-03,C004,P015,8,169.99,Oceanía
3238,2024-03-29,C019,P008,8,9.99,Europa
3239,2024-01-13,C016,P018,8,39.99,Europa
3240,2024-03-14,C035,P019,4,399.99,Oceanía
3241,2024-01-29,C031,P019,1,399.99,Europa
3242,2024-02-13,C032,P018,10,39.99,Asia
3243,2024-03-17,C015,P016,3,35.99,Europa
3244,2024-03-10,C029,P010,1,19.99,Europa
3245,2024-01-09,C023,P009,3,119.99,África
3246,2024-02-24,C032,P013,8,12.5,Oceanía
3247,2024-01-07,C021,P017,2,249.99,Oceanía
3248,2024-01-07,C044,P006,1,799.0,Oceanía
3249,2024-03-02,C014,P006,10,799.0,Asia
3250,2024-01-05,C026,P017,7,249.99,Oceanía
3251,2024-02-16,C001,P007,10,59.99,Europa
3252,2024-03-31,C031,P009,7,119.99,Asia
3253,2024-01-26,C010,P003,5,99.0,Oceanía
3254,2024-03-30,C017,P003,2,99.0,América
3255,2024-01-21,C031,P014,8,14.99,África
3256,2024-03-12,C011,P007,8,59.99,Oceanía
3257,2024-02-18,C015,P020,1,59.99,Asia
3258,2024-03-07,C023,P003,7,99.0,América
3259,2024-02-18,C044,P013,5,12.5,Oceanía
3260,2024-01-24,C009,P008,1,9.99,Oceanía
3261,2024-03-01,C015,P017,3,249.99,Oceanía
3262,2024-03-19,C014,P003,8,99.0,Europa
3263,2024-02-04,C026,P013,10,12.5,Oceanía
3264,2024-03-04,C025,P017,4,249.99,Asia
3265,2024-01-28,C033,P004,9,149.99,Europa
3266,2024-02-23,C024,P005,5,299.0,Europa
3267,2024-03-14,C042,P002,8,25.5,Asia
3268,2024-01-10,C044,P008,10,9.99,Asia
3269,2024-01-08,C028,P018,7,39.99,Asia
3270,2024-02-23,C005,P019,1,399.99,Asia
3271,2024-02-06,C028,P011,5,179.99,Oceanía
3272,2024-02-21,C028,P009,1,119.99,Europa
3273,2024-01-04,C015,P011,5,179.99,África
3274,2024-02-17,C038,P012,2,299.99,Asia
3275,2024-02-06,C042,P001,4,15.99,Europa
3276,2024-03-04,C011,P004,3,149.99,Europa
3277,2024-03-27,C011,P019,8,399.99,Oceanía
3278,2024-03-29,C020,P001,9,15.99,Oceanía
3279,2024-02-04,C010,P016,2,35.99,Asia
3280,2024-02-09,C027,P006,4,799.0,Europa
3281,2024-01-28,C038,P005,10,299.0,Oceanía
3282,2024-02-22,C040,P008,6,9.99,Asia
3283,2024-03-24,C036,P001,8,15.99,América
3284,2024-02-28,C026,P001,7,15.99,Europa
3285,2024-01-02,C047,P003,1,99.0,América
3286,2024-01-29,C007,P005,1,299.0,Europa
3287,2024-03-13,C045,P001,8,15.99,Europa
3288,2024-02-21,C042,P005,8,299.0,África
3289,2024-02-27,C011,P012,1,299.99,América
3290,2024-03-31,C005,P017,5,249.99,Europa
3291,2024-01-03,C040,P008,8,9.99,África
3292,2024-03-25,C049,P005,9,299.0,Asia
3293,2024-02-08,C025,P003,3,99.0,Asia
3294,2024-02-02,C017,P011,1,179.99,América
3295,2024-01-17,C014,P014,1,14.99,Europa
3296,2024-03-03,C035,P004,4,149.99,Oceanía
3297,2024-01-03,C033,P012,4,299.99,Oceanía
3298,2024-03-24,C040,P007,8,59.99,Europa
3299,2024-02-20,C017,P004,6,149.99,Europa
3300,2024-01-11,C040,P016,7,35.99,Europa
3301,2024-01-19,C038,P010,6,19.99,Europa
3302,2024-01-18,C041,P004,5,149.99,África
3303,2024-02-06,C030,P011,8,179.99,África
3304,2024-01-12,C002,P014,5,14.99,Oceanía
3305,2024-01-09,C021,P001,8,15.99,África
3306,2024-03-13,C001,P011,9,179.99,Europa
3307,2024-03-25,C035,P014,1,14.99,Oceanía
3308,2024-01-27,C023,P001,4,15.99,Asia
3309,2024-03-26,C042,P019,1,399.99,Oceanía
3310,2024-03-16,C002,P017,10,249.99,África
3311,2024-02-10,C006,P017,9,249.99,Europa
3312,2024-03-13,C017,P002,10,25.5,América
3313,2024-02-21,C038,P017,6,249.99,África
3314,2024-01-25,C035,P019,7,399.99,Europa
3315,2024-02-14,C044,P008,9,9.99,África
3316,2024-03-06,C023,P002,10,25.5,África
3317,2024-02-28,C031,P003,7,99.0,Europa
3318,2024-01-18,C004,P019,7,399.99,Oceanía
3319,2024-01-18,C016,P011,8,179.99,Asia
3320,2024-03-28,C002,P011,5,179.99,América
3321,2024-01-22,C035,P004,10,149.99,Europa
3322,2024-01-28,C032,P020,5,59.99,Europa
3323,2024-01-20,C038,P018,2,39.99,África
3324,2024-02-08,C036,P006,1,799.0,África
3325,2024-03-04,C033,P017,4,249.99,Europa
3326,2024-03-18,C035,P016,8,35.99,Oceanía
3327,2024-03-16,C015,P015,5,169.99,América
3328,2024-01-31,C046,P011,2,179.99,África
3329,2024-01-22,C042,P005,6,299.0,África
3330,2024-02-17,C023,P009,3,119.99,Oceanía
3331,2024-02-07,C012,P018,10,39.99,Europa
3332,2024-03-12,C025,P004,3,149.99,África
3333,2024-03-08,C048,P017,1,249.99,América
3334,2024-01-07,C045,P008,1,9.99,América
3335,2024-03-22,C005,P016,7,35.99,América
3336,2024-03-12,C008,P008,10,9.99,América
3337,2024-01-13,C008,P009,9,119.99,África
3338,2024-02-21,C010,P012,2,299.99,Europa
3339,2024-01-19,C024,P017,4,249.99,Asia
3340,2024-01-29,C009,P009,8,119.99,Europa
3341,2024-02-11,C042,P014,5,14.99,América
3342,2024-03-31,C017,P001,3,15.99,América
3343,2024-02-24,C020,P012,5,299.99,Asia
3344,2024-02-09,C007,P020,7,59.99,América
3345,2024-02-06,C027,P004,2,149.99,América
3346,2024-01-19,C027,P006,10,799.0,Asia
3347,2024-01-24,C001,P005,5,299.0,América
3348,2024-03-19,C045,P009,6,119.99,Asia
3349,2024-01-02,C026,P007,6,59.99,Asia
3350,2024-01-15,C048,P004,10,149.99,América
3351,2024-02-10,C032,P008,2,9.99,América
3352,2024-03-16,C026,P017,8,249.99,África
3353,2024-01-28,C002,P013,10,12.5,América
3354,2024-03-19,C017,P009,9,119.99,África
3355,2024-03-30,C044,P005,5,299.0,Asia
3356,2024-01-09,C004,P012,2,299.99,Asia
3357,2024-03-09,C019,P012,1,299.99,Europa
3358,2024-02-19,C002,P012,2,299.99,Europa
3359,2024-02-03,C032,P011,7,179.99,Oceanía
3360,2024-02-16,C004,P020,5,59.99,África
3361,2024-02-20,C040,P011,7,179.99,Europa
3362,2024-01-10,C005,P004,9,149.99,Oceanía
3363,2024-03-28,C010,P019,6,399.99,América
3364,2024-02-13,C012,P005,6,299.0,Europa
3365,2024-03-23,C018,P012,3,299.99,África
3366,2024-03-07,C015,P004,6,149.99,América
3367,2024-03-20,C010,P003,8,99.0,África
3368,2024-01-14,C008,P018,5,39.99,América
3369,2024-03-04,C036,P012,5,299.99,América
3370,2024-01-02,C033,P003,2,99.0,Oceanía
3371,2024-01-31,C048,P004,5,149.99,Asia
3372,2024-02-19,C045,P001,3,15.99,Oceanía
3373,2024-03-03,C048,P018,9,39.99,Oceanía
3374,2024-01-10,C039,P014,4,14.99,Europa
3375,2024-03-05,C050,P007,2,59.99,Asia
3376,2024-02-17,C024,P001,9,15.99,Europa
3377,2024-03-10,C001,P005,4,299.0,África
3378,2024-01-18,C025,P012,4,299.99,Asia
3379,2024-01-22,C009,P001,5,15.99,América
3380,2024-01-29,C036,P009,8,119.99,Europa
3381,2024-02-07,C040,P010,8,19.99,Europa
3382,2024-03-05,C031,P017,10,249.99,Oceanía
3383,2024-03-26,C046,P007,8,59.99,África
3384,2024-03-28,C025,P015,9,169.99,América
3385,2024-02-22,C031,P007,3,59.99,Oceanía
3386,2024-02-20,C038,P015,1,169.99,América
3387,2024-01-26,C041,P019,4,399.99,Asia
3388,2024-02-11,C016,P012,6,299.99,América
3389,2024-01-17,C045,P003,9,99.0,Oceanía
3390,2024-01-13,C029,P011,1,179.99,Oceanía
3391,2024-01-28,C049,P013,8,12.5,África
3392,2024-01-14,C017,P002,4,25.5,África
3393,2024-01-06,C020,P007,6,59.99,América
3394,2024-03-10,C003,P004,3,149.99,Europa
3395,2024-03-05,C005,P016,10,35.99,Oceanía
3396,2024-02-15,C045,P002,3,25.5,Europa
3397,2024-01-18,C025,P013,4,12.5,África
3398,2024-01-10,C016,P012,3,299.99,América
3399,2024-02-23,C026,P005,1,299.0,África
3400,2024-03-20,C012,P013,9,12.5,Asia
3401,2024-01-25,C031,P002,4,25.5,América
3402,2024-01-31,C006,P016,3,35.99,Oceanía
3403,2024-02-26,C033,P017,6,249.99,África
3404,2024-02-14,C024,P018,7,39.99,América
3405,2024-02-03,C008,P018,2,39.99,Oceanía
3406,2024-01-19,C017,P015,5,169.99,Oceanía
3407,2024-02-14,C031,P005,8,299.0,Oceanía
3408,2024-02-03,C039,P016,8,35.99,Asia
3409,2024-01-04,C001,P015,9,169.99,Europa
3410,2024-02-07,C024,P017,2,249.99,África
3411,2024-02-12,C043,P011,8,179.99,Asia
3412,2024-03-26,C030,P014,9,14.99,Asia
3413,2024-02-26,C050,P010,3,19.99,África
3414,2024-03-18,C007,P002,7,25.5,África
3415,2024-02-22,C050,P013,6,12.5,América
3416,2024-02-06,C016,P008,6,9.99,Asia
3417,2024-02-05,C041,P005,3,299.0,África
3418,2024-01-12,C044,P020,9,59.99,África
3419,2024-03-10,C007,P015,3,169.99,África
3420,2024-03-21,C004,P018,4,39.99,Oceanía
3421,2024-02-24,C034,P008,9,9.99,Oceanía
3422,2024-01-19,C014,P017,3,249.99,Oceanía
3423,2024-03-08,C046,P003,1,99.0,África
3424,2024-02-20,C024,P006,10,799.0,Asia
3425,2024-01-24,C048,P003,8,99.0,Oceanía
3426,2024-02-22,C006,P005,7,299.0,Asia
3427,2024-03-31,C049,P020,2,59.99,América
3428,2024-02-25,C011,P018,4,39.99,África
3429,2024-02-08,C039,P007,9,59.99,Asia
3430,2024-02-06,C017,P008,2,9.99,Oceanía
3431,2024-02-18,C017,P015,3,169.99,Oceanía
3432,2024-02-08,C028,P014,9,14.99,Oceanía
3433,2024-01-21,C006,P005,3,299.0,Asia
3434,2024-03-25,C001,P018,2,39.99,América
3435,2024-03-31,C016,P011,5,179.99,América
3436,2024-02-12,C031,P003,2,99.0,Asia
3437,2024-03-28,C034,P004,7,149.99,Asia
3438,2024-02-16,C049,P006,4,799.0,África
3439,2024-01-14,C032,P009,1,119.99,Asia
3440,2024-02-13,C033,P006,6,799.0,Europa
3441,2024-01-22,C008,P012,2,299.99,América
3442,2024-01-09,C048,P015,2,169.99,Oceanía
3443,2024-02-12,C038,P005,7,299.0,Europa
3444,2024-01-09,C027,P016,6,35.99,Asia
3445,2024-01-15,C032,P007,6,59.99,África
3446,2024-03-30,C036,P011,3,179.99,Oceanía
3447,2024-01-03,C039,P019,7,399.99,Europa
3448,2024-03-16,C049,P002,5,25.5,Oceanía
3449,2024-01-15,C012,P018,7,39.99,África
3450,2024-01-16,C016,P016,9,35.99,Oceanía
3451,2024-01-06,C012,P008,1,9.99,Oceanía
3452,2024-03-16,C013,P018,10,39.99,América
3453,2024-03-28,C001,P015,1,169.99,Europa
3454,2024-03-08,C005,P003,3,99.0,Asia
3455,2024-02-06,C050,P006,9,799.0,Europa
3456,2024-02-18,C033,P018,5,39.99,Oceanía
3457,2024-02-01,C042,P012,9,299.99,Oceanía
3458,2024-03-18,C036,P009,6,119.99,Europa
3459,2024-01-04,C029,P018,1,39.99,Oceanía
3460,2024-03-11,C032,P019,6,399.99,Europa
3461,2024-01-26,C046,P004,1,149.99,África
3462,2024-02-08,C013,P016,8,35.99,África
3463,2024-02-08,C009,P004,5,149.99,Europa
3464,2024-01-30,C008,P016,1,35.99,Asia
3465,2024-03-19,C021,P020,8,59.99,América
3466,2024-03-29,C025,P014,2,14.99,Europa
3467,2024-03-19,C007,P015,10,169.99,Europa
3468,2024-02-15,C039,P020,2,59.99,Europa
3469,2024-02-19,C007,P019,10,399.99,Europa
3470,2024-03-17,C012,P001,7,15.99,América
3471,2024-03-02,C005,P003,5,99.0,Asia
3472,2024-03-23,C015,P019,2,399.99,América
3473,2024-03-16,C006,P012,1,299.99,África
3474,2024-01-05,C009,P005,6,299.0,Oceanía
3475,2024-03-16,C037,P010,5,19.99,América
3476,2024-02-05,C049,P014,3,14.99,África
3477,2024-02-05,C017,P012,3,299.99,Oceanía
3478,2024-03-24,C008,P017,4,249.99,África
3479,2024-01-26,C021,P012,8,299.99,Europa
3480,2024-02-07,C045,P005,10,299.0,Oceanía
3481,2024-03-26,C038,P019,5,399.99,Oceanía
3482,2024-01-24,C049,P008,3,9.99,Europa
3483,2024-03-08,C022,P011,1,179.99,América
3484,2024-02-20,C024,P014,5,14.99,Asia
3485,2024-02-19,C014,P009,7,119.99,América
3486,2024-01-25,C030,P003,1,99.0,Asia
3487,2024-03-14,C026,P018,1,39.99,África
3488,2024-01-12,C027,P005,9,299.0,Europa
3489,2024-02-25,C011,P003,9,99.0,Oceanía
3490,2024-02-27,C009,P015,5,169.99,Europa
3491,2024-02-07,C042,P010,3,19.99,Asia
3492,2024-01-17,C048,P007,9,59.99,Oceanía
3493,2024-02-11,C030,P006,9,799.0,América
3494,2024-01-07,C036,P018,6,39.99,Asia
3495,2024-02-20,C026,P005,9,299.0,Europa
3496,2024-01-12,C027,P019,1,399.99,África
3497,2024-02-14,C023,P009,6,119.99,Asia
3498,2024-01-05,C025,P016,8,35.99,África
3499,2024-01-25,C041,P005,1,299.0,Oceanía
3500,2024-02-01,C015,P001,10,15.99,Europa
3501,2024-02-02,C032,P004,4,149.99,América
3502,2024-01-04,C032,P001,3,15.99,América
3503,2024-01-04,C024,P017,4,249.99,Europa
3504,2024-01-11,C043,P013,9,12.5,Asia
3505,2024-02-15,C042,P016,9,35.99,Asia
3506,2024-03-21,C024,P002,5,25.5,Oceanía
3507,2024-01-15,C039,P016,9,35.99,Oceanía
3508,2024-02-02,C017,P015,8,169.99,Europa
3509,2024-03-01,C002,P002,10,25.5,Europa
3510,2024-01-04,C046,P003,9,99.0,Asia
3511,2024-01-29,C005,P019,8,399.99,Europa
3512,2024-03-01,C050,P016,6,35.99,África
3513,2024-02-27,C009,P010,6,19.99,Europa
3514,2024-02-10,C030,P016,7,35.99,Asia
3515,2024-02-15,C048,P010,10,19.99,África
3516,2024-01-15,C015,P020,9,59.99,América
3517,2024-01-31,C020,P007,5,59.99,África
3518,2024-02-15,C042,P019,9,399.99,Oceanía
3519,2024-02-08,C014,P017,10,249.99,Europa
3520,2024-02-03,C037,P012,7,299.99,América
3521,2024-02-23,C011,P014,8,14.99,Europa
3522,2024-02-24,C033,P008,7,9.99,Oceanía
3523,2024-01-26,C025,P020,3,59.99,Asia
3524,2024-02-05,C029,P009,1,119.99,Asia
3525,2024-01-18,C042,P005,8,299.0,Europa
3526,2024-02-19,C047,P002,5,25.5,África
3527,2024-01-29,C045,P017,2,249.99,Asia
3528,2024-03-08,C005,P018,4,39.99,África
3529,2024-02-04,C042,P018,5,39.99,África
3530,2024-01-25,C037,P015,1,169.99,Oceanía
3531,2024-01-11,C046,P016,7,35.99,América
3532,2024-01-07,C036,P013,4,12.5,Europa
3533,2024-02-14,C009,P010,4,19.99,África
3534,2024-01-13,C042,P001,2,15.99,Europa
3535,2024-02-29,C006,P015,9,169.99,Asia
3536,2024-03-13,C004,P001,3,15.99,Europa
3537,2024-03-05,C024,P020,5,59.99,Europa
3538,2024-01-19,C006,P008,5,9.99,América
3539,2024-03-18,C008,P008,6,9.99,Europa
3540,2024-01-11,C006,P016,5,35.99,Asia
3541,2024-02-16,C027,P016,2,35.99,África
3542,2024-02-12,C034,P005,8,299.0,América
3543,2024-03-02,C048,P007,8,59.99,América
3544,2024-01-04,C041,P009,1,119.99,Asia
3545,2024-02-25,C027,P005,5,299.0,África
3546,2024-01-06,C023,P002,5,25.5,Europa
3547,2024-02-27,C026,P014,8,14.99,África
3548,2024-03-10,C048,P020,1,59.99,Europa
3549,2024-02-24,C005,P003,6,99.0,América
3550,2024-02-15,C018,P009,4,119.99,Oceanía
3551,2024-03-01,C027,P002,10,25.5,Oceanía
3552,2024-01-12,C020,P011,4,179.99,Asia
3553,2024-02-29,C001,P014,3,14.99,Asia
3554,2024-01-08,C032,P001,1,15.99,Oceanía
3555,2024-02-01,C043,P012,10,299.99,África
3556,2024-03-03,C014,P009,10,119.99,Oceanía
3557,2024-01-20,C030,P007,6,59.99,América
3558,2024-02-17,C021,P004,5,149.99,Oceanía
3559,2024-03-28,C019,P005,10,299.0,América
3560,2024-01-14,C023,P011,10,179.99,Asia
3561,2024-03-18,C011,P014,6,14.99,África
3562,2024-03-31,C013,P017,8,249.99,Europa
3563,2024-01-28,C017,P002,1,25.5,Asia
3564,2024-03-15,C033,P008,8,9.99,América
3565,2024-03-15,C003,P018,2,39.99,África
3566,2024-01-26,C020,P006,4,799.0,Asia
3567,2024-03-23,C045,P006,10,799.0,América
3568,2024-01-21,C043,P016,2,35.99,África
3569,2024-02-25,C001,P011,2,179.99,América
3570,2024-03-12,C018,P012,8,299.99,Asia
3571,2024-03-08,C036,P002,2,25.5,Europa
3572,2024-03-03,C002,P015,7,169.99,África
3573,2024-01-12,C027,P020,4,59.99,Asia
3574,2024-02-16,C046,P008,1,9.99,Europa
3575,2024-02-28,C042,P004,6,149.99,Oceanía
3576,2024-02-19,C036,P015,9,169.99,Oceanía
3577,2024-01-03,C008,P009,10,119.99,Oceanía
3578,2024-03-07,C002,P019,5,399.99,África
3579,2024-03-23,C005,P019,7,399.99,Asia
3580,2024-03-10,C027,P004,8,149.99,Europa
3581,2024-01-06,C014,P007,9,59.99,Oceanía
3582,2024-02-14,C029,P019,10,399.99,Oceanía
3583,2024-03-24,C030,P009,1,119.99,Europa
3584,2024-01-03,C015,P003,9,99.0,Oceanía
3585,2024-03-05,C032,P018,5,39.99,Europa
3586,2024-02-29,C026,P009,5,119.99,América
3587,2024-02-25,C036,P013,1,12.5,Europa
3588,2024-01-04,C009,P009,1,119.99,Oceanía
3589,2024-02-18,C032,P020,5,59.99,Asia
3590,2024-03-07,C021,P011,4,179.99,Europa
3591,2024-01-06,C044,P016,8,35.99,África
3592,2024-02-06,C015,P002,7,25.5,África
3593,2024-02-14,C020,P004,2,149.99,Oceanía
3594,2024-01-22,C021,P011,3,179.99,Oceanía
3595,2024-03-11,C030,P004,4,149.99,Europa
3596,2024-02-25,C029,P006,4,799.0,Asia
3597,2024-02-11,C045,P010,6,19.99,Asia
3598,2024-02-10,C043,P015,6,169.99,Asia
3599,2024-03-21,C040,P016,10,35.99,Oceanía
3600,2024-02-08,C025,P016,9,35.99,Asia
3601,2024-03-18,C011,P014,1,14.99,Asia
3602,2024-03-03,C026,P005,7,299.0,Oceanía
3603,2024-02-24,C045,P015,4,169.99,África
3604,2024-03-31,C014,P016,6,35.99,América
3605,2024-01-19,C035,P004,2,149.99,África
3606,2024-03-16,C009,P016,3,35.99,Europa
3607,2024-03-29,C039,P008,6,9.99,Asia
3608,2024-01-29,C015,P012,10,299.99,Oceanía
3609,2024-03-20,C031,P017,3,249.99,Oceanía
3610,2024-03-17,C024,P014,10,14.99,África
3611,2024-03-01,C019,P016,1,35.99,Asia
3612,2024-01-03,C033,P015,6,169.99,Oceanía
3613,2024-01-20,C048,P007,8,59.99,Europa
3614,2024-03-06,C047,P016,1,35.99,América
3615,2024-03-27,C045,P007,10,59.99,Europa
3616,2024-01-23,C018,P016,5,35.99,África
3617,2024-03-15,C048,P018,5,39.99,Oceanía
3618,2024-02-05,C017,P018,10,39.99,Europa
3619,2024-01-19,C040,P018,5,39.99,Asia
3620,2024-03-25,C038,P008,6,9.99,Europa
3621,2024-01-30,C018,P010,1,19.99,Oceanía
3622,2024-02-08,C043,P009,7,119.99,Europa
3623,2024-03-12,C030,P018,1,39.99,Oceanía
3624,2024-03-12,C035,P015,4,169.99,Europa
3625,2024-01-26,C019,P011,2,179.99,Asia
3626,2024-03-10,C049,P007,1,59.99,Oceanía
3627,2024-02-19,C023,P018,8,39.99,África
3628,2024-01-12,C020,P005,1,299.0,Asia
3629,2024-03-18,C004,P020,6,59.99,Europa
3630,2024-03-08,C008,P015,4,169.99,Asia
3631,2024-03-07,C028,P010,2,19.99,América
3632,2024-01-09,C045,P018,1,39.99,África
3633,2024-03-05,C017,P019,2,399.99,África
3634,2024-01-02,C031,P003,3,99.0,Asia
3635,2024-01-19,C011,P017,7,249.99,Asia
3636,2024-02-23,C028,P016,5,35.99,África
3637,2024-01-15,C048,P007,9,59.99,Europa
3638,2024-03-29,C020,P004,4,149.99,Oceanía
3639,2024-02-17,C015,P005,10,299.0,Oceanía
3640,2024-03-12,C021,P013,4,12.5,África
3641,2024-02-06,C031,P013,5,12.5,América
3642,2024-02-08,C047,P011,8,179.99,África
3643,2024-03-24,C004,P006,6,799.0,África
3644,2024-01-26,C047,P018,3,39.99,África
3645,2024-01-12,C013,P015,2,169.99,América
3646,2024-01-06,C033,P015,3,169.99,Europa
3647,2024-01-02,C030,P003,7,99.0,Europa
3648,2024-01-22,C047,P011,2,179.99,Oceanía
3649,2024-03-18,C006,P020,9,59.99,Asia
3650,2024-01-12,C042,P016,3,35.99,América
3651,2024-03-22,C027,P017,10,249.99,Europa
3652,2024-01-19,C009,P006,9,799.0,Europa
3653,2024-03-25,C038,P014,5,14.99,África
3654,2024-03-17,C021,P015,4,169.99,Asia
3655,2024-03-03,C001,P001,5,15.99,África
3656,2024-02-24,C028,P011,3,179.99,Asia
3657,2024-02-26,C001,P008,2,9.99,América
3658,2024-03-26,C049,P019,3,399.99,Oceanía
3659,2024-01-13,C048,P004,10,149.99,Oceanía
3660,2024-02-25,C019,P010,10,19.99,Europa
3661,2024-02-19,C017,P017,3,249.99,África
3662,2024-01-21,C009,P016,10,35.99,América
3663,2024-02-21,C035,P013,10,12.5,Asia
3664,2024-01-10,C017,P015,8,169.99,Asia
3665,2024-03-17,C030,P014,6,14.99,África
3666,2024-02-16,C013,P004,9,149.99,Europa
3667,2024-03-13,C001,P018,5,39.99,Europa
3668,2024-02-20,C043,P003,2,99.0,África
3669,2024-01-29,C035,P010,3,19.99,Oceanía
3670,2024-02-24,C047,P010,5,19.99,África
3671,2024-03-26,C019,P004,2,149.99,África
3672,2024-01-18,C043,P018,8,39.99,Europa
3673,2024-02-15,C005,P014,7,14.99,América
3674,2024-01-18,C023,P009,4,119.99,América
3675,2024-01-28,C009,P003,5,99.0,Europa
3676,2024-01-07,C003,P008,7,9.99,América
3677,2024-03-10,C009,P017,4,249.99,Europa
3678,2024-01-18,C042,P001,1,15.99,América
3679,2024-03-22,C002,P003,4,99.0,África
3680,2024-02-10,C038,P005,6,299.0,Europa
3681,2024-03-24,C002,P018,6,39.99,Asia
3682,2024-02-11,C019,P003,9,99.0,América
3683,2024-01-29,C044,P007,7,59.99,Europa
3684,2024-02-17,C046,P006,3,799.0,América
3685,2024-03-22,C012,P020,8,59.99,Asia
3686,2024-02-22,C009,P015,10,169.99,América
3687,2024-03-02,C008,P020,6,59.99,América
3688,2024-02-24,C048,P018,6,39.99,Oceanía
3689,2024-03-12,C031,P010,1,19.99,Oceanía
3690,2024-01-02,C043,P014,10,14.99,África
3691,2024-02-06,C002,P017,7,249.99,Oceanía
3692,2024-03-27,C009,P014,1,14.99,África
3693,2024-03-27,C045,P018,5,39.99,Asia
3694,2024-02-14,C013,P003,4,99.0,Europa
3695,2024-02-15,C016,P011,6,179.99,África
3696,2024-02-21,C013,P009,10,119.99,América
3697,2024-03-05,C002,P004,5,149.99,Oceanía
3698,2024-01-05,C041,P007,10,59.99,África
3699,2024-02-10,C019,P009,4,119.99,Asia
3700,2024-03-03,C006,P002,8,25.5,Asia
3701,2024-01-02,C044,P006,4,799.0,América
3702,2024-02-14,C046,P015,10,169.99,Oceanía
3703,2024-01-25,C017,P015,9,169.99,Oceanía
3704,2024-02-20,C046,P005,7,299.0,Europa
3705,2024-03-14,C034,P003,9,99.0,América
3706,2024-01-30,C041,P015,7,169.99,África
3707,2024-03-16,C048,P002,3,25.5,Asia
3708,2024-03-21,C033,P014,10,14.99,Asia
3709,2024-03-04,C045,P004,5,149.99,África
3710,2024-03-15,C033,P010,4,19.99,Oceanía
3711,2024-01-07,C033,P002,9,25.5,América
3712,2024-03-04,C049,P002,3,25.5,Europa
3713,2024-03-05,C005,P019,10,399.99,Asia
3714,2024-01-09,C042,P010,9,19.99,América
3715,2024-01-06,C033,P002,8,25.5,Oceanía
3716,2024-02-07,C016,P012,10,299.99,Asia
3717,2024-03-26,C004,P011,9,179.99,Europa
3718,2024-03-14,C022,P010,5,19.99,Asia
3719,2024-01-22,C039,P001,2,15.99,América
3720,2024-03-15,C024,P019,7,399.99,América
3721,2024-01-04,C038,P007,2,59.99,Europa
3722,2024-01-14,C032,P012,9,299.99,África
3723,2024-02-05,C043,P019,2,399.99,Asia
3724,2024-03-11,C020,P002,4,25.5,África
